/data/Stanford_Online_Products/bicycle_final/111085122871_0.JPG,0
/data/Stanford_Online_Products/bicycle_final/111085122871_1.JPG,0
/data/Stanford_Online_Products/bicycle_final/111085122871_2.JPG,0
/data/Stanford_Online_Products/bicycle_final/111085122871_3.JPG,0
/data/Stanford_Online_Products/bicycle_final/111085122871_4.JPG,0
/data/Stanford_Online_Products/bicycle_final/111085122871_5.JPG,0
/data/Stanford_Online_Products/bicycle_final/111085122871_6.JPG,0
/data/Stanford_Online_Products/bicycle_final/111085122871_7.JPG,0
/data/Stanford_Online_Products/bicycle_final/111265328556_0.JPG,1
/data/Stanford_Online_Products/bicycle_final/111265328556_1.JPG,1
/data/Stanford_Online_Products/bicycle_final/111265328556_2.JPG,1
/data/Stanford_Online_Products/bicycle_final/111265328556_3.JPG,1
/data/Stanford_Online_Products/bicycle_final/111265328556_4.JPG,1
/data/Stanford_Online_Products/bicycle_final/111265328556_5.JPG,1
/data/Stanford_Online_Products/bicycle_final/111265328556_6.JPG,1
/data/Stanford_Online_Products/bicycle_final/111469262153_0.JPG,8
/data/Stanford_Online_Products/bicycle_final/111469262153_1.JPG,8
/data/Stanford_Online_Products/bicycle_final/111476691561_0.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_1.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_2.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_3.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_4.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_5.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_6.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_7.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_8.JPG,9
/data/Stanford_Online_Products/bicycle_final/111476691561_9.JPG,9
/data/Stanford_Online_Products/bicycle_final/111502876121_0.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_1.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_10.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_11.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_2.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_3.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_4.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_5.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_6.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_7.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_8.JPG,10
/data/Stanford_Online_Products/bicycle_final/111502876121_9.JPG,10
/data/Stanford_Online_Products/bicycle_final/111570592148_0.JPG,11
/data/Stanford_Online_Products/bicycle_final/111570592148_1.JPG,11
/data/Stanford_Online_Products/bicycle_final/111579336659_0.JPG,12
/data/Stanford_Online_Products/bicycle_final/111579336659_1.JPG,12
/data/Stanford_Online_Products/bicycle_final/111579336659_2.JPG,12
